Symbol,baseMean,log2FoldChange,padj
Pvrl2,3190.836,-0.556,0.0
Eif4g3,14210.617,0.435,0.0
Cirh1a,3744.454,0.506,0.0
Pcolce,62432.579,-0.447,0.0
Inf2,12606.143,-0.574,0.0
Sra1,6204.558,-0.498,0.0
Hk1,13971.192,-0.52,0.0
Hnrnph1,6688.606,-0.563,0.0
Nenf,8473.17,-0.558,0.0
Dnajc7,7036.5,0.529,0.0
2-Mar,5979.807,0.537,0.0
Wdr26,19281.751,0.535,0.0
Anxa1,55118.685,0.537,0.0
2310022B05Rik,16886.399,0.532,0.0
Vars,5765.793,0.549,0.0
Gpc1,20004.159,0.459,0.0
Tsn,7769.203,0.472,0.0
Psmd14,8174.079,0.571,0.0
Rnf19a,7224.436,-0.456,0.0
Psmd12,6210.568,0.467,0.0
Zfp36l1,30252.735,-0.506,0.0
Abl1,15499.294,0.518,0.0
Ccz1,4682.769,0.578,0.0
Psmb7,10325.574,0.436,0.0
Eif4enif1,4720.082,0.535,0.0
Igf2bp2,6415.701,0.515,0.0
Prnp,61146.011,-0.397,0.0
Nsun2,5773.285,0.483,0.0
Nfe2l2,17350.312,-0.457,0.0
Kctd20,4549.859,0.426,0.0
Asns,4853.483,0.545,0.0
Uba2,7505.918,0.505,0.0
Gtf2f1,4366.346,0.567,0.0
Grb14,19109.673,-0.432,0.0
Nploc4,9927.761,0.361,0.0
Cul1,12112.094,0.403,0.0
Lonp2,10958.006,-0.462,0.0
Ifngr2,4973.749,-0.528,0.0
Pdxk,3586.488,-0.519,0.0
Gpx4,34930.317,0.414,0.0
Mtmr2,5479.715,0.471,0.0
Arnt2,8257.421,0.482,0.0
Zeb1,12688.115,0.373,0.0
Bop1,3609.829,0.575,0.0
Lphn1,5438.958,0.567,0.0
Gls,8467.85,0.531,0.0
Rybp,3971.292,-0.475,0.0
Tbrg1,12335.096,0.462,0.0
Man1a2,11059.763,0.43,0.0
Obsl1,3229.446,-0.558,0.0
Rwdd1,4252.662,0.55,0.0
Alkbh5,11883.738,-0.539,0.0
Os9,25423.228,-0.438,0.0
Riok3,14944.524,0.426,0.0
Foxk2,5209.996,0.484,0.0
Gosr2,12524.475,0.353,0.0
Uba1,39083.258,0.298,0.0
Dazap2,18866.98,0.298,0.0
Oat,25357.999,-0.456,0.0
Mark3,5307.605,0.498,0.0
Lztr1,6966.313,-0.452,0.0
Etv6,4339.168,0.533,0.0
Morf4l2,27135.565,0.382,0.0
Scfd1,5321.503,0.42,0.0
Txndc11,3183.311,0.515,0.0
Dars,7095.182,-0.508,0.0
Abcd1,2915.949,-0.501,0.0
M6pr,15147.656,-0.371,0.0
Psmd2,28061.163,0.348,0.0
Coro1c,5200.42,0.461,0.0
Gnptab,10694.816,-0.443,0.0
Arrdc4,10424.53,-0.482,0.0
Shisa5,51544.059,-0.493,0.0
Ppp2r4,12426.367,0.424,0.0
Gmps,5003.088,0.498,0.0
Abhd5,17329.879,-0.451,0.0
Lamb1,54807.705,-0.458,0.0
Tlk1,5322.238,0.563,0.0
Iqsec2,3737.924,0.441,0.0
Psme4,11957.586,0.554,0.0
Sdf4,38125.844,-0.331,0.0
Cdk2ap1,7668.204,0.48,0.0
Fam120b,4500.06,-0.523,0.0
Gm5506,6429.151,-0.496,0.0
Emd,5034.131,-0.432,0.0
Ypel3,6380.776,-0.581,0.0
Twsg1,22698.563,-0.506,0.0
Cpsf2,4136.857,0.553,0.0
Arfip2,4220.151,0.574,0.0
Spcs3,7131.076,0.575,0.0
Cpne3,6729.09,-0.522,0.0
Uqcrc1,11166.008,0.409,0.0
Bckdk,5408.423,0.403,0.0
Strap,10259.843,0.461,0.0
Adrm1,7978.647,0.507,0.0
Ndufa11,4442.447,0.557,0.0
Tomm70a,8140.446,0.49,0.0
Rpa1,5967.667,0.575,0.0
Rab35,4938.481,0.453,0.0
Psmc5,7463.457,0.435,0.0
Metap2,11711.05,0.431,0.0
Tars,5282.833,0.394,0.0
Ilf3,6133.095,0.439,0.0
Osbpl3,3413.501,0.562,0.0
Adrbk1,8186.277,0.447,0.0
Nacc2,9854.81,-0.418,0.0
Ociad1,23655.336,-0.38,0.0
Def8,6069.599,0.478,0.0
Cox5b,7976.558,0.513,0.0
Tpm3,22391.772,0.424,0.0
Tmed10,43806.054,-0.286,0.0
Tmsb4x,32321.096,0.579,0.0
Spty2d1,3491.362,-0.529,0.0
Sipa1l1,18635.571,-0.471,0.0
Rab43,5534.991,0.452,0.0
Hif1a,50431.393,-0.492,0.0
Atp5o,10244.461,0.447,0.0
Ctsa,28049.257,-0.518,0.0
Ash2l,3410.678,0.514,0.0
Bak1,3586.687,0.534,0.0
Npm1,26294.237,0.456,0.0
Stt3a,24411.739,-0.295,0.0
Pip5k1a,3827.929,0.481,0.0
Ampd2,7549.125,-0.493,0.0
Mocs2,5398.278,0.474,0.0
Iah1,2892.641,0.525,0.0
Qars,8397.87,0.456,0.0
Kat2b,5504.78,0.528,0.0
Pkn1,3376.978,0.467,0.0
Myl12a,28266.764,0.373,0.0
Leprel4,8879.146,-0.438,0.0
9030617O03Rik,7529.125,-0.441,0.0
Myl6,29760.491,0.38,0.0
Spats2,2512.507,0.549,0.0
Cdk4,10583.296,0.393,0.0
Trp53inp2,19515.994,-0.515,0.0
Parp3,12132.39,0.436,0.0
Arsb,9080.232,-0.455,0.0
Sec61a2,2746.381,-0.525,0.0
Plekhg3,3315.754,-0.489,0.0
Nfkbia,11158.026,-0.475,0.0
Gramd1a,5656.45,-0.559,0.0
Rhbdf1,5375.781,0.466,0.0
Med24,4375.066,0.568,0.0
Serbp1,15675.602,0.408,0.0
Celf1,7982.06,0.452,0.0
Rbfa,2555.106,0.549,0.0
Luzp1,9649.673,0.443,0.0
Arpc1b,35404.084,0.398,0.0
Mettl21a,2584.167,-0.498,0.0
Rhobtb3,5799.58,0.564,0.0
Mpp5,3207.102,-0.583,0.0
Zfp384,3343.924,0.49,0.0
Mettl9,7730.855,0.412,0.0
Hs2st1,6023.091,0.376,0.0
1110038B12Rik,2684.473,0.541,0.0
Sbno2,18560.294,-0.407,0.0
Suclg2,5762.154,0.433,0.0
P4hb,98009.548,-0.356,0.0
Nid1,506432.229,0.483,0.0
Cep170,11598.64,-0.437,0.0
Itga5,17726.612,0.488,0.0
Prdm4,2814.87,0.576,0.0
Cct6a,9828.109,0.492,0.0
Vps52,3394.708,-0.486,0.0
Adck4,3687.021,0.527,0.0
Ebna1bp2,2631.311,0.565,0.0
Akr1b8,9577.776,0.447,0.0
Taz,2974.62,-0.57,0.0
4930453N24Rik,2021.791,0.564,0.0
Ptdss2,3111.858,-0.573,0.0
Cyr61,34971.632,-0.532,0.0
Cc2d1b,2893.015,0.535,0.0
Erlin2,10388.376,0.365,0.0
Tprgl,7819.49,0.39,0.0
Trpv4,2769.622,-0.554,0.0
Fkbp9,50881.289,-0.309,0.0
Dhx32,3745.481,0.525,0.0
Snai1,8129.779,-0.563,0.0
Usp40,5060.35,-0.566,0.0
Synpo,18559.853,0.374,0.0
Akap2,16100.515,-0.373,0.0
Nfatc4,9183.748,-0.492,0.0
Ubfd1,3395.831,-0.528,0.0
Ulk1,9110.203,-0.498,0.0
Zbtb7a,7101.299,-0.443,0.0
Ube2b,8724.714,-0.387,0.0
Dscr3,6411.45,-0.431,0.0
Gorasp2,16492.979,0.419,0.0
Nt5c,2044.745,0.584,0.0
Phb,6833.505,0.411,0.0
Mios,2348.045,0.572,0.0
Dclk1,14091.464,-0.54,0.0
Cant1,7099.1,-0.528,0.0
Gak,11093.906,0.385,0.0
Aaas,5291.907,-0.496,0.0
Csrp2bp,2581.091,0.487,0.0
Sqrdl,8892.665,-0.368,0.0
Sf3b4,4121.45,0.547,0.0
Zkscan17,3533.773,0.509,0.0
Runx1,14145.623,-0.482,0.0
Ppp4r2,7497.534,0.42,0.0
Thrap3,16330.099,0.354,0.0
Mgp,31743.586,0.536,0.0
Rnf13,6614.813,-0.402,0.0
Map2k5,2602.951,0.581,0.0
Ddx54,5459.038,0.434,0.0
Polr2a,14933.237,0.504,0.0
Nras,4572.618,0.495,0.0
Yif1a,5257.166,-0.49,0.0
Zcchc6,8761.78,0.41,0.0
Prrx1,59690.488,0.432,0.0
Hpcal1,2980.205,-0.556,0.0
Loxl3,14369.549,-0.479,0.0
Mapkap1,5389.986,0.458,0.0
Agpat1,5237.331,-0.497,0.0
Tmem111,10876.99,0.382,0.0
Nup155,2507.178,0.552,0.0
Usp3,2593.816,0.546,0.0
15-Sep,26208.534,0.447,0.0
Baz1b,10783.719,-0.428,0.0
1700020I14Rik,2813.737,-0.517,0.0
Vdac2,10613.804,0.305,0.0
Dbi,33655.146,0.401,0.0
Rfx5,3013.503,-0.514,0.0
Galnt11,3352.908,-0.527,0.0
Phf1,3640.488,-0.439,0.0
Pls3,32001.442,0.357,0.0
Irak3,5193.584,0.524,0.0
Hars,5488.327,0.502,0.0
Ppa1,5566.098,0.475,0.0
Dnajc18,3569.655,-0.477,0.0
Sardh,4282.971,0.516,0.0
Fam92a,3221.887,0.531,0.0
Prpf19,10918.136,0.398,0.0
Gm5779,26532.058,0.513,0.0
Npepl1,4561.822,0.522,0.0
Ppm1a,9515.839,0.3,0.0
Atp11a,9922.993,-0.433,0.0
2610027L16Rik,2279.602,0.566,0.0
Smad3,7700.951,0.5,0.0
Axin1,4443.823,0.571,0.0
Mboat7,5111.514,-0.544,0.0
Kars,8126.091,0.453,0.0
Zfp36l2,20318.451,0.513,0.0
Pml,5232.783,-0.515,0.0
Urod,3639.307,0.507,0.0
Thoc5,2698.916,0.499,0.0
Galnt2,13996.645,-0.394,0.0
Tra2b,6871.141,0.581,0.0
Mr1,6094.638,-0.492,0.0
Ndufa10,6397.264,0.457,0.0
Atp5g3,13210.951,0.549,0.0
Mta2,10635.882,0.312,0.0
Ndufb8,4989.751,0.564,0.0
Eif3d,10784.616,0.377,0.0
Agtpbp1,2654.596,-0.566,0.0
Gtf3c5,2760.72,0.549,0.0
Zfp362,2745.818,0.584,0.0
Psmd9,2734.794,0.565,0.0
8-Sep,14121.242,-0.347,0.0
Ncstn,15699.907,0.327,0.0
Txlna,6292.008,0.355,0.0
Tubgcp3,3085.423,0.545,0.0
Ezh1,5508.506,-0.432,0.0
Senp5,5104.831,0.446,0.0
Chpf,9691.548,0.47,0.0
Max,4629.815,0.399,0.0
Dapk1,20057.124,-0.531,0.0
Bach1,5248.796,-0.469,0.0
Surf1,4602.176,-0.453,0.0
Cdc37,11951.435,0.402,0.0
Fut11,3083.585,-0.499,0.0
Trpm7,9310.256,0.502,0.0
B230312A22Rik,5204.305,-0.435,0.0
Utp14a,1477.83,0.577,0.0
Kcmf1,5354.093,0.456,0.0
Vasn,11818.774,0.365,0.0
Ddx5,52045.889,0.333,0.0
Tmem63a,5413.456,0.433,0.0
Shb,2653.386,0.581,0.0
Kank1,7375.146,-0.397,0.0
Akr1e1,3344.907,-0.495,0.0
Actl6a,2226.716,0.577,0.0
Usp15,4269.687,0.461,0.0
Safb2,3053.51,-0.552,0.0
Senp3,5176.109,0.407,0.0
Gmds,5043.194,-0.385,0.0
Gm6251,27103.245,0.446,0.0
Ttc21b,2120.782,-0.491,0.0
Araf,7169.396,-0.372,0.0
Rab32,3954.851,0.462,0.0
Idh2,13844.274,0.414,0.0
Cux1,3097.912,0.57,0.0
Hnrnpul1,9270.107,0.436,0.0
Kpnb1,28063.642,0.276,0.0
Polg,3113.066,-0.515,0.0
Vta1,3137.608,0.414,0.0
Krcc1,5219.752,0.52,0.0
Gli3,2822.316,0.549,0.0
Mkl1,4338.777,0.551,0.0
Eed,3138.555,-0.58,0.0
Nid2,13501.741,-0.48,0.0
Hexim1,4388.299,0.555,0.0
1200011I18Rik,4439.822,0.387,0.0
Wdr48,5512.077,-0.374,0.0
Lrfn4,2428.818,0.575,0.0
Snn,4744.467,0.47,0.0
Smap1,5375.308,0.477,0.0
4632411B12Rik,8088.048,-0.341,0.0
Ptms,17905.504,0.417,0.0
Sun1,7518.648,-0.405,0.0
Wipi1,8909.755,0.423,0.0
Mfap1a,2758.402,-0.559,0.0
Ptpn11,20727.314,0.283,0.0
Usp6nl,2313.607,0.583,0.0
Uqcrq,5109.181,0.53,0.0
Snx18,8526.137,-0.45,0.0
Fgfrl1,20278.003,-0.479,0.0
Csrp1,23288.42,-0.362,0.0
Nek7,12231.623,0.403,0.0
Tpp2,6872.707,0.398,0.0
Iffo2,3072.266,0.567,0.0
Fam114a1,11853.878,-0.317,0.0
Gnb1,31587.904,0.272,0.0
1110004F10Rik,8156.553,0.385,0.0
Iqsec1,17618.405,-0.435,0.0
Ndst1,10831.814,0.456,0.0
Myadm,43964.318,-0.363,0.0
Evc,4370.835,-0.366,0.0
Dgcr8,3070.196,0.54,0.0
Gzf1,4252.891,-0.474,0.0
Dhrs1,8999.498,0.364,0.0
Ppt1,11456.921,-0.381,0.0
Afg3l1,4017.561,0.499,0.0
Amfr,18400.159,0.396,0.0
Tomm40,3812.73,0.475,0.0
Smtn,9064.798,-0.565,0.0
Sf3b3,13351.54,-0.343,0.0
Fam107b,4467.009,0.518,0.0
Emp3,7767.097,0.431,0.0
Rnf144a,6967.915,-0.395,0.0
C1rl,2524.919,-0.558,0.0
Vamp4,3570.551,-0.583,0.0
Uxs1,4065.177,0.389,0.0
Ptpn21,4162.541,0.475,0.0
Pgpep1,3873.331,-0.437,0.0
Gnb2l1,65180.423,0.43,0.0
Znfx1,11141.143,-0.51,0.0
Zc3hav1,3348.068,-0.567,0.0
5033414D02Rik,2628.098,0.581,0.0
Zc3h14,9430.174,0.322,0.0
Ube2h,15619.554,-0.335,0.0
Rbms2,10186.258,-0.366,0.0
Ppp3cb,5121.05,0.425,0.0
Higd2a,4863.697,0.472,0.0
Dcaf7,8628.619,0.367,0.0
Mgst3,4825.745,0.482,0.0
Ercc3,4463.601,0.46,0.0
AI314180,10920.369,0.399,0.0
Ech1,10644.297,0.41,0.0
Prpf38a,2007.564,0.554,0.0
Grn,34888.23,-0.427,0.0
Zmynd8,8576.102,-0.524,0.0
Ywhab,29135.361,0.323,0.0
D17Wsu104e,5390.18,-0.442,0.0
Eif2b1,2702.831,0.514,0.0
Ddah1,8664.555,0.529,0.0
Clk1,5026.201,-0.499,0.0
Fbl,2548.516,0.516,0.0
Prdx4,8286.966,-0.457,0.0
Smarcc1,7840.466,0.405,0.0
Nln,4200.07,0.452,0.0
Pdha1,19578.369,0.304,0.0
Tpst1,5565.653,-0.527,0.0
Ism1,14113.282,-0.394,0.0
Ddx17,25996.915,-0.441,0.0
Mapk9,5841.589,-0.377,0.0
2310046O06Rik,2430.271,-0.505,0.0
Cryz,3347.605,-0.58,0.0
Pdcd11,3945.878,0.455,0.0
Trim56,2366.596,-0.548,0.0
AI464131,1940.311,0.556,0.0
Cyp7b1,2072.661,-0.564,0.0
Cdc23,6551.051,-0.426,0.0
Erbb2ip,17104.249,0.511,0.0
Ctsb,146981.41,-0.266,0.0
Gltp,3761.454,-0.478,0.0
Klhl22,7311.381,-0.421,0.0
Top1,6250.75,-0.342,0.0
Dnaja2,21671.442,0.347,0.0
Nup107,1938.465,0.577,0.0
Ezr,3468.521,0.512,0.0
Idh3a,4249.592,0.444,0.0
Klhl26,3575.563,-0.481,0.0
Hnrnpul2,13398.954,0.31,0.0
Eif3h,20881.385,0.33,0.0
Psmc2,10156.248,0.376,0.0
Tbc1d16,2811.601,-0.582,0.0
Pdzrn3,6988.036,0.394,0.0
Mtmr10,3669.617,0.476,0.0
Wdr45l,6286.868,0.392,0.0
Pdrg1,7663.272,-0.372,0.0
Farsa,2699.343,0.442,0.0
Nab1,8653.805,0.477,0.0
Hdac1,9405.596,0.439,0.0
Tdrd7,6485.51,-0.378,0.0
Serinc3,56073.655,-0.295,0.0
Tfdp2,3353.572,0.515,0.0
Nlrx1,2636.443,0.486,0.0
Ing4,3218.156,-0.556,0.0
Ankfy1,12206.004,-0.348,0.0
Nbr1,16691.192,-0.243,0.0
Ttc37,3174.83,-0.48,0.0
Zfyve1,6794.586,0.375,0.0
Msn,53758.522,0.307,0.0
Ppfia1,6103.285,0.437,0.0
Ogt,8185.929,-0.479,0.0
Nfya,3315.577,-0.436,0.0
Man1b1,7180.322,-0.325,0.0
Rab6b,1519.414,-0.58,0.0
Sdhb,5791.358,0.388,0.0
Scarf2,12490.493,0.448,0.0
Katnal1,2611.576,-0.518,0.0
Slc35e1,6883.919,-0.384,0.0
Sp1,7766.038,-0.482,0.0
Bsdc1,5393.318,-0.354,0.0
Cpne8,11725.771,-0.352,0.0
Gtf2e2,2428.786,-0.548,0.0
Echdc2,3953.119,-0.474,0.0
Tmco1,5821.903,-0.408,0.0
Dcaf5,7140.472,0.346,0.0
2400003C14Rik,5470.996,0.371,0.0
Col1a2,398671.04,-0.412,0.0
Ndufs3,6256.189,0.342,0.0
Pdgfra,56797.63,0.332,0.0
Atf4,15453.401,0.417,0.0
Bub3,6265.243,0.364,0.0
Socs5,8147.988,0.378,0.0
D19Bwg1357e,3063.016,0.433,0.0
Csnk2b,5724.298,0.4,0.0
Farsb,3791.617,-0.446,0.0
Mapre3,3604.816,-0.512,0.0
Comt,11417.893,-0.332,0.0
Pak1,4764.06,-0.421,0.0
Eci2,6815.659,0.357,0.0
Cog5,1732.723,-0.57,0.0
Itgav,15988.272,-0.415,0.0
Pdgfrb,12607.335,0.48,0.0
Gnb2,21872.825,0.324,0.0
Acad11,11270.294,-0.4,0.0
Bnip2,10834.321,0.439,0.0
Sestd1,5037.566,0.533,0.0
Rnf215,2112.652,-0.576,0.0
Osbpl11,5046.097,0.391,0.0
Ctdsp2,39420.95,0.339,0.0
Pole3,1431.074,0.579,0.0
Eif3l,11083.571,0.316,0.0
Zrsr2,2468.895,-0.485,0.0
Diap1,3207.03,0.483,0.0
Lztfl1,2877.979,-0.551,0.0
Fech,8540.33,0.347,0.0
Prelid1,19656.275,0.365,0.0
Fcgrt,15655.074,-0.394,0.0
Chd4,32274.583,0.322,0.0
Tle3,6848.431,-0.496,0.0
Scp2,35235.549,-0.309,0.0
2310008H09Rik,3210.468,0.441,0.0
Pfn1,18916.853,0.374,0.0
Atf7ip,6104.783,-0.448,0.0
D2hgdh,2101.955,-0.581,0.0
Pcsk6,6981.22,-0.522,0.0
Thyn1,4585.9,-0.426,0.0
Gm16515,3759.626,-0.474,0.0
Ogfr,5005.546,0.452,0.0
Olfml3,4856.396,-0.563,0.0
Sec24d,14084.631,0.278,0.0
Txnrd1,22792.534,0.439,0.0
Mtor,7938.355,0.368,0.0
Obfc2b,2885.609,0.54,0.0
Fus,13743.452,0.488,0.0
Apbb1ip,3401.541,0.504,0.0
Ubxn6,3744.427,0.394,0.0
Dctn2,19337.749,0.343,0.0
Zdhhc3,6336.156,0.347,0.0
Dcp2,5539.894,-0.545,0.0
Mpi,1574.976,0.565,0.0
Brap,5073.684,0.392,0.0
2310037I24Rik,7103.787,0.403,0.0
Ctbs,1602.829,-0.541,0.0
Gatad1,4565.907,0.423,0.0
Otub1,5515.741,0.444,0.0
Lpin2,3003.829,-0.417,0.0
Serpinf1,48460.987,-0.476,0.0
Gnai3,16613.955,0.269,0.0
Arpp19,6318.946,0.409,0.0
Hint1,9280.411,0.485,0.0
Fbxo18,7191.066,-0.331,0.0
Thoc3,2916.825,0.545,0.0
Oaz2,12694.643,0.386,0.0
Tm2d2,6028.693,-0.372,0.0
Ola1,4758.348,0.427,0.0
Zbtb7b,7664.737,-0.412,0.0
Tgfbr2,21551.156,0.367,0.0
Ylpm1,4754.906,-0.492,0.0
Gns,28188.352,-0.256,0.0
Wdr41,2459.338,0.517,0.0
Psma2,13318.091,0.418,0.0
Zbtb33,3166.383,0.559,0.0
Eif5b,11810.508,0.327,0.0
Paxip1,1879.458,0.523,0.0
Cnot6,3292.497,0.578,0.0
Spns2,5404.948,0.521,0.0
Fam160a2,3054.37,-0.427,0.0
Vopp1,9571.866,-0.349,0.0
Uap1l1,2718.101,0.469,0.0
Trim28,12233.357,0.361,0.0
Usp16,3451.54,0.427,0.0
Zfp958,1444.831,-0.584,0.0
Pitpnb,9179.07,0.384,0.0
Rbbp9,3474.912,-0.41,0.0
Dus1l,1928.41,0.524,0.0
Smarce1,7065.145,0.473,0.0
4930402H24Rik,4785.903,-0.436,0.0
Brox,7109.821,0.318,0.0
Tbx15,5330.176,0.474,0.0
Sf3a3,3108.045,0.564,0.0
Atp5f1,10399.086,0.367,0.0
Katnb1,1547.677,0.517,0.0
Cdipt,6806.283,0.374,0.0
Gnpda2,2808.74,0.581,0.0
Tmco4,2156.853,0.508,0.0
Dync1li1,3084.801,0.41,0.0
Xpot,7240.99,0.322,0.0
Commd3,9978.201,-0.385,0.0
Nop14,3550.483,0.487,0.0
Dcaf11,5059.112,0.42,0.0
Klhl9,7097.574,-0.457,0.0
Ifitm3,46009.279,-0.508,0.0
Ampd3,7807.306,0.547,0.0
Atg9a,5788.924,0.378,0.0
Tmem184b,9283.513,-0.377,0.0
Trmt2b,2667.21,-0.493,0.0
Acot9,4061.5,0.486,0.0
Bcam,1581.476,-0.566,0.0
Rad21,11191.39,0.34,0.0
Gtf3c2,5054.421,0.465,0.0
Hr,2490.358,-0.584,0.0
Map4k3,16328.864,0.36,0.0
Gna12,3774.89,0.372,0.0
Ppia,55811.378,0.345,0.0
Ivd,7265.551,-0.405,0.0
Als2cl,3662.087,0.553,0.0
Mapre2,4364.436,-0.409,0.0
Chi3l1,578108.283,-0.398,0.0
Rnf169,3629.392,-0.504,0.0
Nfkb2,6429.683,-0.336,0.0
Mtmr6,7598.411,0.381,0.0
St6galnac6,5256.154,-0.485,0.0
Dzip1,2855.129,-0.558,0.0
Gfm1,3388.35,0.424,0.0
Mpdu1,2167.864,0.454,0.0
Nmd3,3031.765,0.567,0.0
Hspb11,1506.708,-0.561,0.0
Snx3,10014.921,-0.368,0.0
Uqcc,2713.167,-0.456,0.0
AW555464,12671.832,-0.363,0.0
Ugdh,13867.151,0.275,0.0
Pomgnt1,4468.266,-0.433,0.0
Socs6,3019.74,0.482,0.0
Cbx6,11162.324,0.323,0.0
Tm7sf3,8623.642,0.285,0.0
Bahcc1,5640.154,0.528,0.0
Clpb,3720.536,-0.466,0.0
4921513D23Rik,6337.687,-0.449,0.0
Dnajc1,7442.592,0.333,0.0
Cnpy4,3801.927,-0.378,0.0
Ppp2r5d,8132.29,-0.375,0.0
Pik3r2,6395.817,0.433,0.0
Phf14,2873.055,0.43,0.0
Tipin,2181.13,0.549,0.0
Kidins220,16597.693,-0.369,0.0
Gorab,3147.075,0.469,0.0
Prdx2,19501.196,0.369,0.0
Serpinb6a,24352.576,0.292,0.0
Tnpo1,7943.895,0.433,0.0
Pcsk7,2465.242,0.467,0.0
Csnk1e,4869.907,0.45,0.0
Sumo3,10904.876,0.364,0.0
Sema3c,24629.587,-0.54,0.0
Wfs1,3140.624,-0.528,0.0
Cstf3,1747.214,0.562,0.0
Ubtf,8312.151,0.357,0.0
Tm9sf4,11259.326,-0.33,0.0
Actb,101132.094,0.407,0.0
Rbbp6,5709.213,0.326,0.0
Cd44,27574.726,-0.296,0.0
Anapc7,4749.884,0.365,0.0
Tmco3,3231.76,-0.453,0.0
Rrp8,2036.165,0.43,0.0
Ndufa9,5145.949,0.456,0.0
Csnk1d,17844.842,0.302,0.0
Ercc5,5838.917,-0.407,0.0
Rab31,10795.721,0.331,0.0
Abcd4,2085.257,-0.531,0.0
Hibadh,7899.474,-0.362,0.0
Psmb5,6791.209,0.491,0.0
Timm50,1769.286,0.561,0.0
Rcn2,12008.974,-0.36,0.0
Pcx,25011.237,-0.434,0.0
G6pdx,29404.049,0.334,0.0
Cstb,6569.394,0.45,0.0
Tmx2,5203.252,-0.361,0.0
Cpsf7,4204.96,0.454,0.0
Ubl3,6439.661,-0.355,0.0
Cpsf6,4417.65,0.55,0.0
Ndufs8,2489.846,0.562,0.0
Klhdc2,5621.871,0.365,0.0
Sccpdh,4587.366,0.405,0.0
Uvrag,2848.087,0.379,0.0
Podxl2,1825.496,0.579,0.0
Itm2b,272705.743,-0.27,0.0
Rnf10,19527.054,0.303,0.0
Immt,10690.547,0.294,0.0
Fam189b,2562.561,0.484,0.0
Myo5a,10332.007,0.511,0.0
Dnajb12,3256.46,0.389,0.0
Tmem14c,5631.001,0.376,0.0
Ptplb,14008.468,0.365,0.0
Gm8580,18071.528,0.383,0.0
Tubb2a,7107.656,0.473,0.0
Lamb2,17609.498,0.331,0.0
Wdr5,3099.432,0.418,0.0
Klf10,3539.778,-0.561,0.0
Dcaf10,2868.931,0.48,0.0
Vps16,3436.389,0.368,0.0
Slit2,15313.223,-0.469,0.0
Cyb5r1,3154.418,-0.429,0.0
Carm1,5472.342,-0.446,0.0
Ckap2,2280.192,0.537,0.0
B230208H17Rik,6764.715,-0.372,0.0
Naa10,1855.776,0.479,0.0
Golga4,9106.7,-0.477,0.0
Pak1ip1,4319.487,0.442,0.0
Narg2,1117.201,-0.551,0.0
Kdm4a,8915.091,0.378,0.0
Prmt7,1676.656,0.514,0.0
Gm10548,4209.785,0.414,0.0
Adprhl2,2041.891,-0.499,0.0
Smarcc2,15716.401,-0.373,0.0
Kif3b,5295.106,0.351,0.0
Atp5g1,5745.43,0.484,0.0
Git1,7896.993,0.408,0.0
Susd5,2884.616,-0.543,0.0
Rnps1,7795.68,0.314,0.0
Ibtk,11779.503,0.372,0.0
Lipe,17285.489,0.497,0.0
Stag1,4492.282,0.517,0.0
Glipr2,10132.234,-0.358,0.0
Nr2c2,5087.552,0.456,0.0
Kdm4b,4558.483,-0.466,0.0
Ngly1,3798.382,0.471,0.0
Hist1h2bc,4120.298,-0.577,0.0
Cul4a,11082.432,0.29,0.0
Tln1,48191.036,0.324,0.0
Tbc1d1,1992.969,0.532,0.0
Rnmt,3066.56,0.557,0.0
Faf1,5192.612,0.397,0.0
Rrbp1,38832.416,-0.311,0.0
Ssu72,5975.364,0.437,0.0
Tbcb,3733.362,0.432,0.0
Strn,2050.568,0.453,0.0
Surf4,32774.211,0.284,0.0
Zfyve21,2303.583,-0.495,0.0
Coro1b,13234.839,0.337,0.0
Lpar1,7452.824,0.369,0.0
Got2,10572.638,0.286,0.0
B4galt3,1174.959,-0.579,0.0
Wipi2,8146.603,0.313,0.0
Casd1,1774.537,-0.543,0.0
Dph3,1575.801,0.559,0.0
Ube2m,6879.132,0.403,0.0
Fpgt,1870.827,-0.522,0.0
Capza2,13466.737,0.417,0.0
Pgrmc1,26317.575,-0.316,0.0
Galk1,5506.811,0.413,0.0
Eif4ebp1,8015.532,-0.483,0.0
S100a11,52735.196,0.412,0.0
Dek,6145.73,0.551,0.0
Ran,15529.268,0.355,0.0
Maged1,51713.25,0.263,0.0
Rlim,5959.349,0.355,0.0
Lsm4,1818.314,0.512,0.0
Rabep1,4808.454,-0.429,0.0
Mid1,2723.871,-0.527,0.0
Map2k2,6357.924,0.362,0.0
Psme3,9051.471,0.313,0.0
Usp21,2118.27,-0.461,0.0
Lancl1,3647.944,-0.426,0.0
Pnp,15721.685,-0.403,0.0
Crnkl1,2911.452,0.501,0.0
Stom,12979.611,0.369,0.0
Rnf185,3159.745,0.452,0.0
Itpripl2,15866.537,0.328,0.0
Txn2,6267.148,0.294,0.0
Mapkapk3,1529.348,-0.535,0.0
Angptl2,33749.251,-0.453,0.0
Cxcr7,13552.899,-0.452,0.0
Idh1,30446.533,0.422,0.0
Galntl2,1167.224,0.584,0.0
Top2b,11895.16,0.33,0.0
Golgb1,19296.718,-0.572,0.0
Atg12,4924.706,-0.37,0.0
Kat2a,3553.885,0.36,0.0
Sec22b,7796.649,-0.309,0.0
Cdk5rap2,2479.319,0.422,0.0
Romo1,4879.791,0.426,0.0
Ndufb7,4084.133,0.403,0.0
